Transaction ID,Date,Time,Product Name,Category,Quantity,Sale Price,Cost Price,Staff Member,Revenue,Cost,Profit
TXN001167,2025-08-30,19:10,Sambuca Shot,Spirits,4,6.8,1.9,Staff B,27.2,7.6,19.6
TXN001167,2025-08-30,19:10,Vodka Coke,Spirits,2,7.6,2.25,Staff B,15.2,4.5,10.7
TXN001168,2025-10-31,01:30,Budweiser,Beer,1,6.0,2.35,Staff C,6.0,2.35,3.65
TXN001169,2025-11-24,21:45,Jameson,Spirits,1,6.8,1.95,Staff I,6.8,1.95,4.85
TXN001169,2025-11-24,21:45,Rockshore Lager,Beer,2,6.0,2.4,Staff I,12.0,4.8,7.2
TXN001169,2025-11-24,21:45,Bulmers,Cider,1,6.3,2.6,Staff I,6.3,2.6,3.7
TXN001170,2025-08-07,22:35,Coors Light,Beer,3,6.0,2.35,Staff E,18.0,7.05,10.95
TXN001170,2025-08-07,22:35,Vodka Red Bull,Spirits,1,8.8,3.0,Staff E,8.8,3.0,5.8
TXN001171,2025-09-07,18:35,West Coast Cooler,Alcopops,2,6.4,2.75,Staff F,12.8,5.5,7.3
TXN001172,2025-10-15,20:50,West Coast Cooler,Alcopops,4,6.4,2.75,Staff F,25.6,11.0,14.6
TXN001173,2025-03-29,21:50,Vodka Coke,Spirits,1,7.6,2.25,Staff E,7.6,2.25,5.35
TXN001174,2025-02-10,21:55,Tequila Shot,Spirits,10,6.9,1.9,Staff H,69.0,19.0,50.0
TXN001175,2025-09-08,20:00,Espresso Martini,Cocktails,1,11.0,3.35,Staff H,11.0,3.35,7.65
TXN001176,2025-08-17,18:15,Bulmers,Cider,4,6.3,2.6,Staff C,25.2,10.4,14.8
TXN001176,2025-08-17,18:15,Vodka Coke,Spirits,3,7.6,2.25,Staff C,22.8,6.75,16.05
TXN001177,2025-05-26,23:05,Vodka White Lemonade,Spirits,4,7.6,2.2,Staff B,30.4,8.8,21.6
TXN001178,2025-07-27,21:25,Budweiser,Beer,5,6.0,2.35,Staff A,30.0,11.75,18.25
TXN001178,2025-07-27,21:25,Bulmers,Cider,1,6.3,2.6,Staff A,6.3,2.6,3.7
TXN001178,2025-07-27,21:25,Vodka Red Bull,Spirits,1,8.8,3.0,Staff A,8.8,3.0,5.8
TXN001178,2025-07-27,21:25,Blue WKD,Alcopops,2,6.3,2.65,Staff A,12.6,5.3,7.3
TXN001179,2025-10-04,18:25,Sambuca Shot,Spirits,2,6.8,1.9,Staff E,13.6,3.8,9.8
TXN001179,2025-10-04,18:25,Guinness,Beer,2,5.9,2.15,Staff E,11.8,4.3,7.5
TXN001180,2025-11-22,20:15,Merlot,Wine,1,8.2,3.2,Staff C,8.2,3.2,5.0
TXN001180,2025-11-22,20:15,Hop House 13,Beer,2,6.1,2.4,Staff C,12.2,4.8,7.4
TXN001180,2025-11-22,20:15,Corona,Beer,2,6.4,2.8,Staff C,12.8,5.6,7.2
TXN001180,2025-11-22,20:15,Tuborg,Beer,1,5.8,2.2,Staff C,5.8,2.2,3.6
TXN001181,2025-10-26,15:55,Baileys,Spirits,1,6.5,2.05,Staff E,6.5,2.05,4.45
TXN001182,2025-04-15,22:30,Madri,Beer,1,6.3,2.65,Staff B,6.3,2.65,3.65
TXN001183,2025-12-20,20:25,Guinness,Beer,2,5.9,2.15,Staff D,11.8,4.3,7.5
TXN001184,2025-11-15,20:50,Vodka Red Bull,Spirits,2,8.8,3.0,Staff D,17.6,6.0,11.6
TXN001185,2025-02-20,15:00,Guinness,Beer,1,5.9,2.15,Staff F,5.9,2.15,3.75
TXN001186,2025-03-29,17:40,Tonic Water,Soft Drink,1,3.2,0.85,Staff D,3.2,0.85,2.35
TXN001187,2025-05-24,20:10,Baby Guinness Shot,Spirits,1,6.8,2.1,Staff F,6.8,2.1,4.7
TXN001187,2025-05-24,20:10,Heineken,Beer,3,6.1,2.35,Staff F,18.3,7.05,11.25
TXN001187,2025-05-24,20:10,Coke,Soft Drink,1,3.4,0.95,Staff F,3.4,0.95,2.45
TXN001188,2025-04-20,22:35,Vodka Coke,Spirits,2,7.5,2.25,Staff G,15.0,4.5,10.5
TXN001188,2025-04-20,22:35,Madri,Beer,2,6.3,2.65,Staff G,12.6,5.3,7.3
TXN001188,2025-04-20,22:35,Guinness,Beer,4,5.9,2.15,Staff G,23.6,8.6,15.0
TXN001188,2025-04-20,22:35,Jagerbomb,Spirits,1,8.5,3.1,Staff G,8.5,3.1,5.4
TXN001189,2025-12-19,21:20,Sambuca Shot,Spirits,3,6.8,1.9,Staff H,20.4,5.7,14.7
TXN001190,2025-06-26,22:30,Budweiser,Beer,2,6.0,2.35,Staff G,12.0,4.7,7.3
TXN001191,2025-01-18,21:30,Blue WKD,Alcopops,2,6.3,2.65,Staff B,12.6,5.3,7.3
TXN001191,2025-01-18,21:30,Espresso Martini,Cocktails,1,11.0,3.35,Staff B,11.0,3.35,7.65
TXN001191,2025-01-18,21:30,Sambuca Shot,Spirits,1,6.9,1.9,Staff B,6.9,1.9,5.0
TXN001191,2025-01-18,21:30,Vodka White Lemonade,Spirits,1,7.6,2.2,Staff B,7.6,2.2,5.4
TXN001192,2025-03-01,00:00,Beamish,Beer,4,5.8,2.05,Staff C,23.2,8.2,15.0
TXN001193,2025-11-01,20:00,Malibu Dash,Spirits,2,7.4,2.15,Staff I,14.8,4.3,10.5
TXN001194,2025-11-13,23:05,Beamish,Beer,2,5.8,2.05,Staff A,11.6,4.1,7.5
TXN001194,2025-11-13,23:05,West Coast Cooler,Alcopops,3,6.4,2.75,Staff A,19.2,8.25,10.95
TXN001195,2025-09-21,21:15,House Red Wine,Wine,1,7.2,2.75,Staff B,7.2,2.75,4.45
TXN001196,2025-07-17,20:25,Blue WKD,Alcopops,3,6.3,2.65,Staff E,18.9,7.95,10.95
TXN001197,2025-05-09,15:55,Tequila Shot,Spirits,1,6.9,1.9,Staff C,6.9,1.9,5.0
TXN001197,2025-05-09,15:55,Vodka Red Bull,Spirits,1,8.8,3.0,Staff C,8.8,3.0,5.8
TXN001197,2025-05-09,15:55,Guinness,Beer,1,5.9,2.15,Staff C,5.9,2.15,3.75
TXN001198,2025-05-10,18:15,Jagerbomb,Spirits,2,8.5,3.1,Staff G,17.0,6.2,10.8
TXN001199,2025-11-21,01:05,Guinness,Beer,1,5.9,2.15,Staff C,5.9,2.15,3.75
TXN001200,2025-05-12,21:00,Bulmers,Cider,3,6.3,2.6,Staff A,18.9,7.8,11.1
TXN001201,2025-09-26,21:05,Guinness,Beer,1,5.9,2.15,Staff F,5.9,2.15,3.75
TXN001202,2025-09-01,18:55,Pornstar Martini,Cocktails,2,11.5,3.75,Staff A,23.0,7.5,15.5
TXN001203,2025-08-15,20:20,Coors Light,Beer,2,6.0,2.35,Staff H,12.0,4.7,7.3
TXN001203,2025-08-15,20:20,Hop House 13,Beer,1,6.1,2.4,Staff H,6.1,2.4,3.7
TXN001203,2025-08-15,20:20,Jameson,Spirits,1,6.7,1.95,Staff H,6.7,1.95,4.75
TXN001204,2025-01-02,22:55,Corona,Beer,1,6.4,2.8,Staff I,6.4,2.8,3.6
TXN001205,2025-11-30,20:05,Jagerbomb,Spirits,3,8.5,3.1,Staff C,25.5,9.3,16.2
TXN001205,2025-11-30,20:05,Carlsberg,Beer,1,5.9,2.25,Staff C,5.9,2.25,3.65
TXN001206,2025-07-04,23:10,Vodka Red Bull,Spirits,1,8.9,3.0,Staff A,8.9,3.0,5.9
TXN001207,2025-05-23,00:50,Vodka Red Bull,Spirits,1,8.8,3.0,Staff B,8.8,3.0,5.8
TXN001208,2025-10-06,20:30,Gin Tonic,Spirits,2,7.8,2.35,Staff F,15.6,4.7,10.9
TXN001208,2025-10-06,20:30,Corona,Beer,3,6.4,2.8,Staff F,19.2,8.4,10.8
TXN001209,2025-12-05,21:55,Sambuca Shot,Spirits,2,6.7,1.9,Staff F,13.4,3.8,9.6
TXN001210,2025-05-31,20:45,Vodka Red Bull,Spirits,1,8.8,3.0,Staff B,8.8,3.0,5.8
TXN001210,2025-05-31,20:45,Birra Moretti,Beer,1,6.4,2.75,Staff B,6.4,2.75,3.65
TXN001210,2025-05-31,20:45,Powers Whiskey,Spirits,1,6.5,1.9,Staff B,6.5,1.9,4.6
TXN001211,2025-05-29,18:15,Gin Tonic,Spirits,1,7.8,2.35,Staff F,7.8,2.35,5.45
TXN001212,2025-05-13,18:30,Vodka White Lemonade,Spirits,1,7.6,2.2,Staff I,7.6,2.2,5.4
TXN001213,2025-05-05,22:40,Heineken,Beer,1,6.1,2.35,Staff E,6.1,2.35,3.75
TXN001214,2025-06-27,22:30,Jagerbomb,Spirits,6,8.5,3.1,Staff C,51.0,18.6,32.4
TXN001214,2025-06-27,22:30,Vodka Coke,Spirits,1,7.6,2.25,Staff C,7.6,2.25,5.35
TXN001215,2025-07-12,20:45,Prosecco,Wine,1,8.8,3.55,Staff G,8.8,3.55,5.25
TXN001216,2025-04-26,20:45,Jagerbomb,Spirits,1,8.5,3.1,Staff C,8.5,3.1,5.4
TXN001217,2025-12-20,00:30,Guinness,Beer,3,5.9,2.15,Staff C,17.7,6.45,11.25
TXN001218,2025-07-05,15:25,Tayto,Snacks,1,1.8,0.75,Staff C,1.8,0.75,1.05
TXN001218,2025-07-05,15:25,Gin White Lemonade,Spirits,1,7.8,2.35,Staff C,7.8,2.35,5.45
TXN001219,2025-02-06,16:50,Rockshore Cider,Cider,1,6.2,2.55,Staff A,6.2,2.55,3.65
TXN001220,2025-12-31,22:20,Hop House 13,Beer,1,6.1,2.4,Staff E,6.1,2.4,3.7
TXN001221,2025-05-17,23:00,Smirnoff Ice,Alcopops,4,6.3,2.7,Staff A,25.2,10.8,14.4
TXN001222,2025-09-10,20:20,House Red Wine,Wine,1,7.2,2.75,Staff C,7.2,2.75,4.45
TXN001222,2025-09-10,20:20,Rockshore Cider,Cider,1,6.2,2.55,Staff C,6.2,2.55,3.65
TXN001223,2025-11-21,19:35,Rum Coke,Spirits,2,7.5,2.15,Staff B,15.0,4.3,10.7
TXN001223,2025-11-21,19:35,Coors Light,Beer,1,6.0,2.35,Staff B,6.0,2.35,3.65
TXN001223,2025-11-21,19:35,Birra Moretti,Beer,1,6.4,2.75,Staff B,6.4,2.75,3.65
TXN001224,2025-07-19,14:25,Gin Tonic,Spirits,1,7.7,2.35,Staff B,7.7,2.35,5.35
TXN001225,2025-12-13,16:30,Vodka Red Bull,Spirits,1,8.8,3.0,Staff B,8.8,3.0,5.8
TXN001226,2025-04-07,23:35,Vodka Red Bull,Spirits,2,8.8,3.0,Staff C,17.6,6.0,11.6
TXN001227,2025-02-12,23:15,Smirnoff Ice,Alcopops,1,6.3,2.7,Staff B,6.3,2.7,3.6
TXN001228,2025-07-12,22:00,Smithwicks,Beer,3,5.8,2.1,Staff C,17.4,6.3,11.1
TXN001229,2025-01-04,23:40,Espresso Martini,Cocktails,2,11.0,3.35,Staff E,22.0,6.7,15.3
TXN001229,2025-01-04,23:40,Jagerbomb,Spirits,6,8.5,3.1,Staff E,51.0,18.6,32.4
TXN001229,2025-01-04,23:40,Malibu Dash,Spirits,1,7.4,2.15,Staff E,7.4,2.15,5.25
TXN001230,2025-07-23,22:45,Tequila Shot,Spirits,2,6.9,1.9,Staff A,13.8,3.8,10.0
TXN001231,2025-05-29,21:45,Guinness,Beer,1,5.9,2.15,Staff I,5.9,2.15,3.75
TXN001232,2025-05-04,15:50,Heineken,Beer,2,6.1,2.35,Staff G,12.2,4.7,7.5
TXN001232,2025-05-04,15:50,Margarita,Cocktails,2,10.8,3.35,Staff G,21.6,6.7,14.9
TXN001233,2025-06-14,22:45,Madri,Beer,2,6.3,2.65,Staff F,12.6,5.3,7.3
TXN001234,2025-01-16,22:55,Jagerbomb,Spirits,2,8.5,3.1,Staff E,17.0,6.2,10.8
TXN001234,2025-01-16,22:55,Smirnoff Ice,Alcopops,2,6.3,2.7,Staff E,12.6,5.4,7.2
TXN001234,2025-01-16,22:55,Tuborg,Beer,1,5.8,2.2,Staff E,5.8,2.2,3.6
TXN001235,2025-09-20,21:25,West Coast Cooler,Alcopops,3,6.4,2.75,Staff A,19.2,8.25,10.95
TXN001235,2025-09-20,21:25,Bacon Fries,Snacks,1,2.0,0.85,Staff A,2.0,0.85,1.15
TXN001235,2025-09-20,21:25,Blue WKD,Alcopops,2,6.3,2.65,Staff A,12.6,5.3,7.3
TXN001235,2025-09-20,21:25,Heineken,Beer,1,6.1,2.35,Staff A,6.1,2.35,3.75
TXN001236,2025-06-28,16:20,Birra Moretti,Beer,1,6.4,2.75,Staff A,6.4,2.75,3.65
TXN001237,2025-11-16,19:05,Bulmers,Cider,2,6.3,2.6,Staff E,12.6,5.2,7.4
TXN001237,2025-11-16,19:05,Guinness,Beer,2,5.9,2.15,Staff E,11.8,4.3,7.5
TXN001238,2025-09-09,19:25,Blue WKD,Alcopops,1,6.3,2.65,Staff B,6.3,2.65,3.65
TXN001239,2025-06-14,00:25,Salted Peanuts,Snacks,1,2.0,0.85,Staff I,2.0,0.85,1.15
TXN001239,2025-06-14,00:25,Heineken,Beer,1,6.1,2.35,Staff I,6.1,2.35,3.75
TXN001240,2025-06-22,21:25,Vodka White Lemonade,Spirits,2,7.6,2.2,Staff G,15.2,4.4,10.8
TXN001240,2025-06-22,21:25,Vodka Coke,Spirits,1,7.6,2.25,Staff G,7.6,2.25,5.35
TXN001241,2025-07-03,20:40,Gin White Lemonade,Spirits,1,7.8,2.35,Staff C,7.8,2.35,5.45
TXN001242,2025-03-28,23:55,Salted Peanuts,Snacks,2,2.0,0.85,Staff I,4.0,1.7,2.3
TXN001242,2025-03-28,23:55,Jagerbomb,Spirits,4,8.5,3.1,Staff I,34.0,12.4,21.6
TXN001243,2025-05-05,23:35,Vodka White Lemonade,Spirits,4,7.6,2.2,Staff F,30.4,8.8,21.6
TXN001244,2025-08-02,23:50,Vodka White Lemonade,Spirits,1,7.6,2.2,Staff F,7.6,2.2,5.4
TXN001244,2025-08-02,23:50,Captain Morgan Coke,Spirits,1,7.6,2.25,Staff F,7.6,2.25,5.35
TXN001244,2025-08-02,23:50,Tequila Shot,Spirits,5,6.8,1.9,Staff F,34.0,9.5,24.5
TXN001244,2025-08-02,23:50,Hop House 13,Beer,1,6.1,2.4,Staff F,6.1,2.4,3.7
TXN001245,2025-11-14,21:40,Baby Guinness Shot,Spirits,1,6.8,2.1,Staff E,6.8,2.1,4.7
TXN001245,2025-11-14,21:40,Vodka Red Bull,Spirits,2,8.8,3.0,Staff E,17.6,6.0,11.6
TXN001246,2025-06-04,19:35,Madri,Beer,2,6.3,2.65,Staff A,12.6,5.3,7.3
TXN001246,2025-06-04,19:35,Guinness,Beer,2,5.9,2.15,Staff A,11.8,4.3,7.5
TXN001247,2025-02-18,22:50,Corona,Beer,1,6.4,2.8,Staff H,6.4,2.8,3.6
TXN001247,2025-02-18,22:50,Bulmers,Cider,4,6.3,2.6,Staff H,25.2,10.4,14.8
TXN001247,2025-02-18,22:50,Guinness,Beer,1,5.9,2.15,Staff H,5.9,2.15,3.75
TXN001248,2025-05-28,19:55,Dry Roasted Peanuts,Snacks,2,2.0,0.85,Staff C,4.0,1.7,2.3
TXN001249,2025-05-09,22:05,Gin White Lemonade,Spirits,1,7.8,2.35,Staff D,7.8,2.35,5.45
TXN001249,2025-05-09,22:05,Blue WKD,Alcopops,1,6.3,2.65,Staff D,6.3,2.65,3.65
TXN001249,2025-05-09,22:05,Vodka Coke,Spirits,1,7.6,2.25,Staff D,7.6,2.25,5.35
TXN001249,2025-05-09,22:05,Vodka Red Bull,Spirits,1,8.8,3.0,Staff D,8.8,3.0,5.8
TXN001250,2025-08-21,20:10,House White Wine,Wine,1,7.2,2.7,Staff B,7.2,2.7,4.5
TXN001251,2025-12-27,00:40,Guinness,Beer,2,5.9,2.15,Staff E,11.8,4.3,7.5
TXN001251,2025-12-27,00:40,Tonic Water,Soft Drink,2,3.2,0.85,Staff E,6.4,1.7,4.7
TXN001252,2025-02-27,23:05,Madri,Beer,2,6.3,2.65,Staff C,12.6,5.3,7.3
TXN001253,2025-11-02,12:55,Jagerbomb,Spirits,1,8.5,3.1,Staff B,8.5,3.1,5.4
TXN001253,2025-11-02,12:55,Blue WKD,Alcopops,2,6.3,2.65,Staff B,12.6,5.3,7.3
TXN001254,2025-12-12,00:15,Rum Coke,Spirits,1,7.5,2.15,Staff H,7.5,2.15,5.35
TXN001255,2025-12-06,19:45,7Up,Soft Drink,2,3.4,0.95,Staff A,6.8,1.9,4.9
TXN001255,2025-12-06,19:45,Rockshore Lager,Beer,1,6.0,2.4,Staff A,6.0,2.4,3.6
TXN001256,2025-02-23,21:40,Baileys,Spirits,1,6.5,2.05,Staff A,6.5,2.05,4.45
TXN001256,2025-02-23,21:40,Tequila Shot,Spirits,8,6.9,1.9,Staff A,55.2,15.2,40.0
TXN001257,2025-01-14,21:25,Prosecco,Wine,1,8.8,3.55,Staff A,8.8,3.55,5.25
TXN001257,2025-01-14,21:25,Beamish,Beer,3,5.8,2.05,Staff A,17.4,6.15,11.25
TXN001258,2025-05-25,20:05,Tayto,Snacks,2,1.9,0.75,Staff A,3.8,1.5,2.3
TXN001258,2025-05-25,20:05,Guinness,Beer,1,5.9,2.15,Staff A,5.9,2.15,3.75
TXN001258,2025-05-25,20:05,Budweiser,Beer,1,6.0,2.35,Staff A,6.0,2.35,3.65
TXN001259,2025-08-22,16:40,Coke,Soft Drink,2,3.4,0.95,Staff C,6.8,1.9,4.9
TXN001259,2025-08-22,16:40,Sparkling Water,Soft Drink,1,3.0,0.75,Staff C,3.0,0.75,2.25
TXN001259,2025-08-22,16:40,Merlot,Wine,1,8.2,3.2,Staff C,8.2,3.2,5.0
TXN001259,2025-08-22,16:40,Vodka White Lemonade,Spirits,1,7.6,2.2,Staff C,7.6,2.2,5.4
TXN001260,2025-05-17,21:50,Margarita,Cocktails,1,10.8,3.35,Staff D,10.8,3.35,7.45
TXN001260,2025-05-17,21:50,Blue WKD,Alcopops,3,6.3,2.65,Staff D,18.9,7.95,10.95
TXN001261,2025-05-30,21:45,Madri,Beer,3,6.3,2.65,Staff D,18.9,7.95,10.95
TXN001261,2025-05-30,21:45,Coors Light,Beer,1,5.9,2.35,Staff D,5.9,2.35,3.55
TXN001261,2025-05-30,21:45,Carlsberg,Beer,3,5.9,2.25,Staff D,17.7,6.75,10.95
TXN001261,2025-05-30,21:45,Jagerbomb,Spirits,2,8.5,3.1,Staff D,17.0,6.2,10.8
TXN001261,2025-05-30,21:45,Bacon Fries,Snacks,1,2.0,0.85,Staff D,2.0,0.85,1.15
TXN001261,2025-05-30,21:45,Guinness,Beer,2,5.9,2.15,Staff D,11.8,4.3,7.5
TXN001262,2025-07-10,23:35,Carlsberg,Beer,1,5.9,2.25,Staff H,5.9,2.25,3.65
TXN001263,2025-04-11,19:45,Smirnoff Ice,Alcopops,4,6.3,2.7,Staff E,25.2,10.8,14.4
TXN001263,2025-04-11,19:45,Captain Morgan Coke,Spirits,1,7.6,2.25,Staff E,7.6,2.25,5.35
TXN001263,2025-04-11,19:45,Vodka Coke,Spirits,1,7.7,2.25,Staff E,7.7,2.25,5.45
TXN001264,2025-01-07,20:20,Beamish,Beer,2,5.8,2.05,Staff C,11.6,4.1,7.5
TXN001265,2025-05-11,22:00,Budweiser,Beer,1,6.0,2.35,Staff G,6.0,2.35,3.65
TXN001266,2025-07-25,22:25,House Red Wine,Wine,1,7.2,2.75,Staff F,7.2,2.75,4.45
TXN001266,2025-07-25,22:25,Salted Peanuts,Snacks,1,2.0,0.85,Staff F,2.0,0.85,1.15
TXN001267,2025-03-28,17:05,Vodka White Lemonade,Spirits,1,7.6,2.2,Staff C,7.6,2.2,5.4
TXN001268,2025-01-19,21:15,Smithwicks,Beer,2,5.8,2.1,Staff A,11.6,4.2,7.4
TXN001269,2025-03-21,21:10,Jagerbomb,Spirits,1,8.4,3.1,Staff B,8.4,3.1,5.3
TXN001270,2025-07-03,18:00,Hop House 13,Beer,1,6.1,2.4,Staff G,6.1,2.4,3.7
TXN001271,2025-06-11,18:30,Madri,Beer,1,6.3,2.65,Staff C,6.3,2.65,3.65
TXN001272,2025-09-05,19:45,Coors Light,Beer,2,6.0,2.35,Staff D,12.0,4.7,7.3
TXN001272,2025-09-05,19:45,House White Wine,Wine,1,7.2,2.7,Staff D,7.2,2.7,4.5
TXN001272,2025-09-05,19:45,Jagerbomb,Spirits,4,8.5,3.1,Staff D,34.0,12.4,21.6
TXN001272,2025-09-05,19:45,Hop House 13,Beer,5,6.1,2.4,Staff D,30.5,12.0,18.5
TXN001273,2025-05-19,19:35,Vodka Red Bull,Spirits,2,8.8,3.0,Staff G,17.6,6.0,11.6
TXN001273,2025-05-19,19:35,Vodka White Lemonade,Spirits,2,7.6,2.2,Staff G,15.2,4.4,10.8
TXN001274,2025-05-10,22:45,Powers Whiskey,Spirits,1,6.5,1.9,Staff B,6.5,1.9,4.6
TXN001275,2025-11-22,22:15,Pornstar Martini,Cocktails,2,11.5,3.75,Staff B,23.0,7.5,15.5
TXN001275,2025-11-22,22:15,Baby Guinness Shot,Spirits,3,6.8,2.1,Staff B,20.4,6.3,14.1
TXN001275,2025-11-22,22:15,Vodka Coke,Spirits,2,7.6,2.25,Staff B,15.2,4.5,10.7
TXN001275,2025-11-22,22:15,Rum Coke,Spirits,1,7.5,2.15,Staff B,7.5,2.15,5.35
TXN001276,2025-11-22,01:55,West Coast Cooler,Alcopops,2,6.4,2.75,Staff D,12.8,5.5,7.3
TXN001277,2025-08-07,16:20,Beamish,Beer,1,5.8,2.05,Staff H,5.8,2.05,3.75
TXN001277,2025-08-07,16:20,Baby Guinness Shot,Spirits,6,6.8,2.1,Staff H,40.8,12.6,28.2
TXN001278,2025-07-29,21:35,Beamish,Beer,5,5.8,2.05,Staff C,29.0,10.25,18.75
TXN001278,2025-07-29,21:35,Bacon Fries,Snacks,1,2.0,0.85,Staff C,2.0,0.85,1.15
TXN001278,2025-07-29,21:35,Blue WKD,Alcopops,4,6.3,2.65,Staff C,25.2,10.6,14.6
TXN001279,2025-10-30,20:50,Baby Guinness Shot,Spirits,2,6.8,2.1,Staff A,13.6,4.2,9.4
TXN001280,2025-12-12,21:45,Vodka Red Bull,Spirits,3,8.8,3.0,Staff D,26.4,9.0,17.4
TXN001280,2025-12-12,21:45,Vodka Coke,Spirits,1,7.6,2.25,Staff D,7.6,2.25,5.35
TXN001280,2025-12-12,21:45,Budweiser,Beer,5,5.9,2.35,Staff D,29.5,11.75,17.75
TXN001280,2025-12-12,21:45,Heineken,Beer,4,6.1,2.35,Staff D,24.4,9.4,15.0
TXN001281,2025-09-05,22:30,Vodka Red Bull,Spirits,2,8.8,3.0,Staff A,17.6,6.0,11.6
TXN001282,2025-04-19,21:40,Tequila Shot,Spirits,4,6.9,1.9,Staff B,27.6,7.6,20.0
TXN001283,2025-06-01,21:10,Gin White Lemonade,Spirits,1,7.8,2.35,Staff B,7.8,2.35,5.45
TXN001284,2025-04-30,20:20,Vodka Red Bull,Spirits,2,8.8,3.0,Staff I,17.6,6.0,11.6
TXN001285,2025-11-06,19:30,Rockshore Lager,Beer,1,6.0,2.4,Staff F,6.0,2.4,3.6
TXN001286,2025-05-09,19:55,Guinness,Beer,4,5.9,2.15,Staff B,23.6,8.6,15.0
TXN001287,2025-08-11,19:30,Corona,Beer,1,6.4,2.8,Staff H,6.4,2.8,3.6
TXN001288,2025-08-23,18:55,Guinness,Beer,2,5.9,2.15,Staff E,11.8,4.3,7.5
TXN001288,2025-08-23,18:55,Tayto,Snacks,3,1.8,0.75,Staff E,5.4,2.25,3.15
TXN001289,2025-02-15,21:15,Coors Light,Beer,2,6.0,2.35,Staff B,12.0,4.7,7.3
TXN001290,2025-08-29,16:35,Vodka Coke,Spirits,2,7.6,2.25,Staff C,15.2,4.5,10.7
TXN001290,2025-08-29,16:35,Jameson,Spirits,3,6.8,1.95,Staff C,20.4,5.85,14.55
TXN001290,2025-08-29,16:35,Guinness,Beer,1,5.9,2.15,Staff C,5.9,2.15,3.75
TXN001290,2025-08-29,16:35,Heineken,Beer,8,6.1,2.35,Staff C,48.8,18.8,30.0
TXN001291,2025-12-19,23:30,Pornstar Martini,Cocktails,1,11.5,3.75,Staff G,11.5,3.75,7.75
TXN001291,2025-12-19,23:30,Jagerbomb,Spirits,1,8.5,3.1,Staff G,8.5,3.1,5.4
TXN001292,2025-03-01,22:10,Vodka Coke,Spirits,2,7.6,2.25,Staff C,15.2,4.5,10.7
TXN001292,2025-03-01,22:10,Bulmers,Cider,3,6.3,2.6,Staff C,18.9,7.8,11.1
TXN001293,2025-12-13,14:25,Smirnoff Ice,Alcopops,2,6.3,2.7,Staff C,12.6,5.4,7.2
TXN001293,2025-12-13,14:25,Rockshore Lager,Beer,1,6.0,2.4,Staff C,6.0,2.4,3.6
TXN001294,2025-10-11,23:00,Budweiser,Beer,2,6.0,2.35,Staff A,12.0,4.7,7.3
TXN001294,2025-10-11,23:00,Heineken,Beer,1,6.1,2.35,Staff A,6.1,2.35,3.75
TXN001294,2025-10-11,23:00,Bulmers,Cider,2,6.3,2.6,Staff A,12.6,5.2,7.4
TXN001295,2025-10-31,23:45,Beamish,Beer,1,5.8,2.05,Staff C,5.8,2.05,3.75
TXN001295,2025-10-31,23:45,Baby Guinness Shot,Spirits,5,6.8,2.1,Staff C,34.0,10.5,23.5
TXN001296,2025-02-12,20:25,Rockshore Lager,Beer,1,6.0,2.4,Staff H,6.0,2.4,3.6
TXN001297,2025-04-12,21:15,Vodka Coke,Spirits,2,7.6,2.25,Staff D,15.2,4.5,10.7
TXN001297,2025-04-12,21:15,Vodka Red Bull,Spirits,4,8.8,3.0,Staff D,35.2,12.0,23.2
TXN001297,2025-04-12,21:15,Bulmers,Cider,3,6.3,2.6,Staff D,18.9,7.8,11.1
TXN001298,2025-12-14,21:00,Sauvignon Blanc,Wine,1,8.2,3.2,Staff A,8.2,3.2,5.0
TXN001299,2025-06-29,20:45,Coors Light,Beer,1,6.0,2.35,Staff I,6.0,2.35,3.65
TXN001299,2025-06-29,20:45,Hop House 13,Beer,1,6.1,2.4,Staff I,6.1,2.4,3.7
TXN001299,2025-06-29,20:45,Beamish,Beer,1,5.8,2.05,Staff I,5.8,2.05,3.75
TXN001300,2025-09-12,21:25,Baby Guinness Shot,Spirits,2,6.8,2.1,Staff D,13.6,4.2,9.4
TXN001300,2025-09-12,21:25,Vodka Coke,Spirits,3,7.6,2.25,Staff D,22.8,6.75,16.05
TXN001300,2025-09-12,21:25,Coors Light,Beer,5,6.0,2.35,Staff D,30.0,11.75,18.25
TXN001301,2025-09-12,18:15,Coors Light,Beer,4,6.0,2.35,Staff D,24.0,9.4,14.6
TXN001302,2025-12-07,13:45,Pornstar Martini,Cocktails,1,11.5,3.75,Staff B,11.5,3.75,7.75
TXN001302,2025-12-07,13:45,Birra Moretti,Beer,2,6.4,2.75,Staff B,12.8,5.5,7.3
TXN001303,2025-11-14,22:45,Budweiser,Beer,1,6.0,2.35,Staff D,6.0,2.35,3.65
TXN001303,2025-11-14,22:45,Jagerbomb,Spirits,2,8.6,3.1,Staff D,17.2,6.2,11.0
TXN001303,2025-11-14,22:45,Tequila Shot,Spirits,4,6.9,1.9,Staff D,27.6,7.6,20.0
TXN001303,2025-11-14,22:45,Smirnoff Ice,Alcopops,3,6.3,2.7,Staff D,18.9,8.1,10.8
TXN001303,2025-11-14,22:45,Mojito,Cocktails,1,10.5,3.25,Staff D,10.5,3.25,7.25
TXN001304,2025-11-05,20:10,Rockshore Lager,Beer,3,6.0,2.4,Staff F,18.0,7.2,10.8
TXN001304,2025-11-05,20:10,Blue WKD,Alcopops,3,6.3,2.65,Staff F,18.9,7.95,10.95
